Datetime,ID,Count,year,month,day,Hour,day_of_week,weekend
2013-05-05,6083.5,23.416666666666668,2013.0,5.0,5.0,11.5,6.0,1.0
2013-05-06,6107.5,42.666666666666664,2013.0,5.0,6.0,11.5,0.0,0.0
2013-05-07,6131.5,38.75,2013.0,5.0,7.0,11.5,1.0,0.0
2013-05-08,6155.5,39.0,2013.0,5.0,8.0,11.5,2.0,0.0
2013-05-09,6179.5,36.916666666666664,2013.0,5.0,9.0,11.5,3.0,0.0
2013-05-10,6203.5,35.833333333333336,2013.0,5.0,10.0,11.5,4.0,0.0
2013-05-11,6227.5,27.416666666666668,2013.0,5.0,11.0,11.5,5.0,1.0
2013-05-12,6251.5,20.166666666666668,2013.0,5.0,12.0,11.5,6.0,1.0
2013-05-13,6275.5,43.083333333333336,2013.0,5.0,13.0,11.5,0.0,0.0
2013-05-14,6299.5,40.083333333333336,2013.0,5.0,14.0,11.5,1.0,0.0
2013-05-15,6323.5,38.833333333333336,2013.0,5.0,15.0,11.5,2.0,0.0
2013-05-16,6347.5,39.0,2013.0,5.0,16.0,11.5,3.0,0.0
2013-05-17,6371.5,40.25,2013.0,5.0,17.0,11.5,4.0,0.0
2013-05-18,6395.5,29.5,2013.0,5.0,18.0,11.5,5.0,1.0
2013-05-19,6419.5,26.333333333333332,2013.0,5.0,19.0,11.5,6.0,1.0
2013-05-20,6443.5,60.916666666666664,2013.0,5.0,20.0,11.5,0.0,0.0
2013-05-21,6467.5,54.416666666666664,2013.0,5.0,21.0,11.5,1.0,0.0
2013-05-22,6491.5,41.0,2013.0,5.0,22.0,11.5,2.0,0.0
2013-05-23,6515.5,54.833333333333336,2013.0,5.0,23.0,11.5,3.0,0.0
2013-05-24,6539.5,63.833333333333336,2013.0,5.0,24.0,11.5,4.0,0.0
2013-05-25,6563.5,44.666666666666664,2013.0,5.0,25.0,11.5,5.0,1.0
2013-05-26,6587.5,28.25,2013.0,5.0,26.0,11.5,6.0,1.0
2013-05-27,6611.5,65.33333333333333,2013.0,5.0,27.0,11.5,0.0,0.0
2013-05-28,6635.5,59.166666666666664,2013.0,5.0,28.0,11.5,1.0,0.0
2013-05-29,6659.5,60.166666666666664,2013.0,5.0,29.0,11.5,2.0,0.0
2013-05-30,6683.5,106.16666666666667,2013.0,5.0,30.0,11.5,3.0,0.0
2013-05-31,6707.5,61.25,2013.0,5.0,31.0,11.5,4.0,0.0
2013-06-01,6731.5,32.25,2013.0,6.0,1.0,11.5,5.0,1.0
2013-06-02,6755.5,25.416666666666668,2013.0,6.0,2.0,11.5,6.0,1.0
2013-06-03,6779.5,57.333333333333336,2013.0,6.0,3.0,11.5,0.0,0.0
2013-06-04,6803.5,58.916666666666664,2013.0,6.0,4.0,11.5,1.0,0.0
2013-06-05,6827.5,59.0,2013.0,6.0,5.0,11.5,2.0,0.0
2013-06-06,6851.5,78.33333333333333,2013.0,6.0,6.0,11.5,3.0,0.0
2013-06-07,6875.5,64.5,2013.0,6.0,7.0,11.5,4.0,0.0
2013-06-08,6899.5,35.666666666666664,2013.0,6.0,8.0,11.5,5.0,1.0
2013-06-09,6923.5,32.916666666666664,2013.0,6.0,9.0,11.5,6.0,1.0
2013-06-10,6947.5,49.666666666666664,2013.0,6.0,10.0,11.5,0.0,0.0
2013-06-11,6971.5,62.833333333333336,2013.0,6.0,11.0,11.5,1.0,0.0
2013-06-12,6995.5,75.91666666666667,2013.0,6.0,12.0,11.5,2.0,0.0
2013-06-13,7019.5,53.333333333333336,2013.0,6.0,13.0,11.5,3.0,0.0
2013-06-14,7043.5,50.25,2013.0,6.0,14.0,11.5,4.0,0.0
2013-06-15,7067.5,33.583333333333336,2013.0,6.0,15.0,11.5,5.0,1.0
2013-06-16,7091.5,27.25,2013.0,6.0,16.0,11.5,6.0,1.0
2013-06-17,7115.5,55.333333333333336,2013.0,6.0,17.0,11.5,0.0,0.0
2013-06-18,7139.5,61.75,2013.0,6.0,18.0,11.5,1.0,0.0
2013-06-19,7163.5,59.0,2013.0,6.0,19.0,11.5,2.0,0.0
2013-06-20,7187.5,60.333333333333336,2013.0,6.0,20.0,11.5,3.0,0.0
2013-06-21,7211.5,76.25,2013.0,6.0,21.0,11.5,4.0,0.0
2013-06-22,7235.5,70.91666666666667,2013.0,6.0,22.0,11.5,5.0,1.0
2013-06-23,7259.5,44.583333333333336,2013.0,6.0,23.0,11.5,6.0,1.0
2013-06-24,7283.5,66.58333333333333,2013.0,6.0,24.0,11.5,0.0,0.0
2013-06-25,7307.5,81.41666666666667,2013.0,6.0,25.0,11.5,1.0,0.0
2013-06-26,7331.5,69.08333333333333,2013.0,6.0,26.0,11.5,2.0,0.0
2013-06-27,7355.5,67.33333333333333,2013.0,6.0,27.0,11.5,3.0,0.0
2013-06-28,7379.5,103.5,2013.0,6.0,28.0,11.5,4.0,0.0
2013-06-29,7403.5,63.833333333333336,2013.0,6.0,29.0,11.5,5.0,1.0
2013-06-30,7427.5,42.916666666666664,2013.0,6.0,30.0,11.5,6.0,1.0
2013-07-01,7451.5,86.83333333333333,2013.0,7.0,1.0,11.5,0.0,0.0
2013-07-02,7475.5,101.83333333333333,2013.0,7.0,2.0,11.5,1.0,0.0
2013-07-03,7499.5,85.25,2013.0,7.0,3.0,11.5,2.0,0.0
2013-07-04,7523.5,75.5,2013.0,7.0,4.0,11.5,3.0,0.0
2013-07-05,7547.5,78.33333333333333,2013.0,7.0,5.0,11.5,4.0,0.0
2013-07-06,7571.5,42.833333333333336,2013.0,7.0,6.0,11.5,5.0,1.0
2013-07-07,7595.5,39.333333333333336,2013.0,7.0,7.0,11.5,6.0,1.0
2013-07-08,7619.5,87.91666666666667,2013.0,7.0,8.0,11.5,0.0,0.0
2013-07-09,7643.5,79.16666666666667,2013.0,7.0,9.0,11.5,1.0,0.0
2013-07-10,7667.5,82.25,2013.0,7.0,10.0,11.5,2.0,0.0
2013-07-11,7691.5,78.5,2013.0,7.0,11.0,11.5,3.0,0.0
2013-07-12,7715.5,53.833333333333336,2013.0,7.0,12.0,11.5,4.0,0.0
2013-07-13,7739.5,37.5,2013.0,7.0,13.0,11.5,5.0,1.0
2013-07-14,7763.5,37.833333333333336,2013.0,7.0,14.0,11.5,6.0,1.0
2013-07-15,7787.5,86.83333333333333,2013.0,7.0,15.0,11.5,0.0,0.0
2013-07-16,7811.5,95.58333333333333,2013.0,7.0,16.0,11.5,1.0,0.0
2013-07-17,7835.5,85.58333333333333,2013.0,7.0,17.0,11.5,2.0,0.0
2013-07-18,7859.5,70.5,2013.0,7.0,18.0,11.5,3.0,0.0
2013-07-19,7883.5,77.91666666666667,2013.0,7.0,19.0,11.5,4.0,0.0
2013-07-20,7907.5,50.333333333333336,2013.0,7.0,20.0,11.5,5.0,1.0
2013-07-21,7931.5,86.0,2013.0,7.0,21.0,11.5,6.0,1.0
2013-07-22,7955.5,124.25,2013.0,7.0,22.0,11.5,0.0,0.0
2013-07-23,7979.5,107.0,2013.0,7.0,23.0,11.5,1.0,0.0
2013-07-24,8003.5,83.08333333333333,2013.0,7.0,24.0,11.5,2.0,0.0
2013-07-25,8027.5,68.33333333333333,2013.0,7.0,25.0,11.5,3.0,0.0
2013-07-26,8051.5,78.83333333333333,2013.0,7.0,26.0,11.5,4.0,0.0
2013-07-27,8075.5,41.166666666666664,2013.0,7.0,27.0,11.5,5.0,1.0
2013-07-28,8099.5,41.416666666666664,2013.0,7.0,28.0,11.5,6.0,1.0
2013-07-29,8123.5,84.33333333333333,2013.0,7.0,29.0,11.5,0.0,0.0
2013-07-30,8147.5,80.41666666666667,2013.0,7.0,30.0,11.5,1.0,0.0
2013-07-31,8171.5,89.91666666666667,2013.0,7.0,31.0,11.5,2.0,0.0
2013-08-01,8195.5,103.83333333333333,2013.0,8.0,1.0,11.5,3.0,0.0
2013-08-02,8219.5,74.58333333333333,2013.0,8.0,2.0,11.5,4.0,0.0
2013-08-03,8243.5,54.166666666666664,2013.0,8.0,3.0,11.5,5.0,1.0
2013-08-04,8267.5,38.833333333333336,2013.0,8.0,4.0,11.5,6.0,1.0
2013-08-05,8291.5,131.91666666666666,2013.0,8.0,5.0,11.5,0.0,0.0
2013-08-06,8315.5,120.83333333333333,2013.0,8.0,6.0,11.5,1.0,0.0
2013-08-07,8339.5,95.75,2013.0,8.0,7.0,11.5,2.0,0.0
2013-08-08,8363.5,126.5,2013.0,8.0,8.0,11.5,3.0,0.0
2013-08-09,8387.5,78.91666666666667,2013.0,8.0,9.0,11.5,4.0,0.0
2013-08-10,8411.5,56.75,2013.0,8.0,10.0,11.5,5.0,1.0
2013-08-11,8435.5,43.333333333333336,2013.0,8.0,11.0,11.5,6.0,1.0
2013-08-12,8459.5,96.0,2013.0,8.0,12.0,11.5,0.0,0.0
2013-08-13,8483.5,99.25,2013.0,8.0,13.0,11.5,1.0,0.0
2013-08-14,8507.5,99.0,2013.0,8.0,14.0,11.5,2.0,0.0
2013-08-15,8531.5,172.16666666666666,2013.0,8.0,15.0,11.5,3.0,0.0
2013-08-16,8555.5,178.75,2013.0,8.0,16.0,11.5,4.0,0.0
2013-08-17,8579.5,69.83333333333333,2013.0,8.0,17.0,11.5,5.0,1.0
2013-08-18,8603.5,53.333333333333336,2013.0,8.0,18.0,11.5,6.0,1.0
2013-08-19,8627.5,127.91666666666667,2013.0,8.0,19.0,11.5,0.0,0.0
2013-08-20,8651.5,147.16666666666666,2013.0,8.0,20.0,11.5,1.0,0.0
2013-08-21,8675.5,133.33333333333334,2013.0,8.0,21.0,11.5,2.0,0.0
2013-08-22,8699.5,125.25,2013.0,8.0,22.0,11.5,3.0,0.0
2013-08-23,8723.5,102.0,2013.0,8.0,23.0,11.5,4.0,0.0
2013-08-24,8747.5,58.916666666666664,2013.0,8.0,24.0,11.5,5.0,1.0
2013-08-25,8771.5,48.166666666666664,2013.0,8.0,25.0,11.5,6.0,1.0
2013-08-26,8795.5,108.25,2013.0,8.0,26.0,11.5,0.0,0.0
2013-08-27,8819.5,105.0,2013.0,8.0,27.0,11.5,1.0,0.0
2013-08-28,8843.5,100.25,2013.0,8.0,28.0,11.5,2.0,0.0
2013-08-29,8867.5,170.0,2013.0,8.0,29.0,11.5,3.0,0.0
2013-08-30,8891.5,120.41666666666667,2013.0,8.0,30.0,11.5,4.0,0.0
2013-08-31,8915.5,63.833333333333336,2013.0,8.0,31.0,11.5,5.0,1.0
2013-09-01,8939.5,54.583333333333336,2013.0,9.0,1.0,11.5,6.0,1.0
2013-09-02,8963.5,100.33333333333333,2013.0,9.0,2.0,11.5,0.0,0.0
2013-09-03,8987.5,130.66666666666666,2013.0,9.0,3.0,11.5,1.0,0.0
2013-09-04,9011.5,160.58333333333334,2013.0,9.0,4.0,11.5,2.0,0.0
2013-09-05,9035.5,248.33333333333334,2013.0,9.0,5.0,11.5,3.0,0.0
2013-09-06,9059.5,116.91666666666667,2013.0,9.0,6.0,11.5,4.0,0.0
2013-09-07,9083.5,66.33333333333333,2013.0,9.0,7.0,11.5,5.0,1.0
2013-09-08,9107.5,58.25,2013.0,9.0,8.0,11.5,6.0,1.0
2013-09-09,9131.5,146.25,2013.0,9.0,9.0,11.5,0.0,0.0
2013-09-10,9155.5,115.33333333333333,2013.0,9.0,10.0,11.5,1.0,0.0
2013-09-11,9179.5,113.33333333333333,2013.0,9.0,11.0,11.5,2.0,0.0
2013-09-12,9203.5,118.5,2013.0,9.0,12.0,11.5,3.0,0.0
2013-09-13,9227.5,142.75,2013.0,9.0,13.0,11.5,4.0,0.0
2013-09-14,9251.5,81.0,2013.0,9.0,14.0,11.5,5.0,1.0
2013-09-15,9275.5,91.25,2013.0,9.0,15.0,11.5,6.0,1.0
2013-09-16,9299.5,129.91666666666666,2013.0,9.0,16.0,11.5,0.0,0.0
2013-09-17,9323.5,185.5,2013.0,9.0,17.0,11.5,1.0,0.0
2013-09-18,9347.5,151.83333333333334,2013.0,9.0,18.0,11.5,2.0,0.0
2013-09-19,9371.5,139.25,2013.0,9.0,19.0,11.5,3.0,0.0
2013-09-20,9395.5,130.08333333333334,2013.0,9.0,20.0,11.5,4.0,0.0
2013-09-21,9419.5,72.91666666666667,2013.0,9.0,21.0,11.5,5.0,1.0
2013-09-22,9443.5,67.08333333333333,2013.0,9.0,22.0,11.5,6.0,1.0
2013-09-23,9467.5,116.08333333333333,2013.0,9.0,23.0,11.5,0.0,0.0
2013-09-24,9491.5,150.25,2013.0,9.0,24.0,11.5,1.0,0.0
2013-09-25,9515.5,149.66666666666666,2013.0,9.0,25.0,11.5,2.0,0.0
2013-09-26,9539.5,144.33333333333334,2013.0,9.0,26.0,11.5,3.0,0.0
2013-09-27,9563.5,142.5,2013.0,9.0,27.0,11.5,4.0,0.0
2013-09-28,9587.5,101.33333333333333,2013.0,9.0,28.0,11.5,5.0,1.0
2013-09-29,9611.5,73.33333333333333,2013.0,9.0,29.0,11.5,6.0,1.0
2013-09-30,9635.5,123.83333333333333,2013.0,9.0,30.0,11.5,0.0,0.0
2013-10-01,9659.5,196.08333333333334,2013.0,10.0,1.0,11.5,1.0,0.0
2013-10-02,9683.5,146.33333333333334,2013.0,10.0,2.0,11.5,2.0,0.0
2013-10-03,9707.5,129.91666666666666,2013.0,10.0,3.0,11.5,3.0,0.0
2013-10-04,9731.5,104.75,2013.0,10.0,4.0,11.5,4.0,0.0
2013-10-05,9755.5,65.25,2013.0,10.0,5.0,11.5,5.0,1.0
2013-10-06,9779.5,51.75,2013.0,10.0,6.0,11.5,6.0,1.0
2013-10-07,9803.5,142.16666666666666,2013.0,10.0,7.0,11.5,0.0,0.0
2013-10-08,9827.5,191.58333333333334,2013.0,10.0,8.0,11.5,1.0,0.0
2013-10-09,9851.5,174.66666666666666,2013.0,10.0,9.0,11.5,2.0,0.0
2013-10-10,9875.5,173.0,2013.0,10.0,10.0,11.5,3.0,0.0
2013-10-11,9899.5,189.58333333333334,2013.0,10.0,11.0,11.5,4.0,0.0
2013-10-12,9923.5,97.08333333333333,2013.0,10.0,12.0,11.5,5.0,1.0
2013-10-13,9947.5,112.41666666666667,2013.0,10.0,13.0,11.5,6.0,1.0
2013-10-14,9971.5,159.66666666666666,2013.0,10.0,14.0,11.5,0.0,0.0
2013-10-15,9995.5,178.58333333333334,2013.0,10.0,15.0,11.5,1.0,0.0
2013-10-16,10019.5,177.25,2013.0,10.0,16.0,11.5,2.0,0.0
2013-10-17,10043.5,184.66666666666666,2013.0,10.0,17.0,11.5,3.0,0.0
2013-10-18,10067.5,156.83333333333334,2013.0,10.0,18.0,11.5,4.0,0.0
2013-10-19,10091.5,84.75,2013.0,10.0,19.0,11.5,5.0,1.0
2013-10-20,10115.5,71.0,2013.0,10.0,20.0,11.5,6.0,1.0
2013-10-21,10139.5,156.58333333333334,2013.0,10.0,21.0,11.5,0.0,0.0
2013-10-22,10163.5,176.16666666666666,2013.0,10.0,22.0,11.5,1.0,0.0
2013-10-23,10187.5,166.16666666666666,2013.0,10.0,23.0,11.5,2.0,0.0
2013-10-24,10211.5,146.0,2013.0,10.0,24.0,11.5,3.0,0.0
2013-10-25,10235.5,121.75,2013.0,10.0,25.0,11.5,4.0,0.0
2013-10-26,10259.5,82.66666666666667,2013.0,10.0,26.0,11.5,5.0,1.0
2013-10-27,10283.5,86.75,2013.0,10.0,27.0,11.5,6.0,1.0
2013-10-28,10307.5,147.33333333333334,2013.0,10.0,28.0,11.5,0.0,0.0
2013-10-29,10331.5,167.91666666666666,2013.0,10.0,29.0,11.5,1.0,0.0
2013-10-30,10355.5,157.25,2013.0,10.0,30.0,11.5,2.0,0.0
2013-10-31,10379.5,142.0,2013.0,10.0,31.0,11.5,3.0,0.0
2013-11-01,10403.5,161.58333333333334,2013.0,11.0,1.0,11.5,4.0,0.0
2013-11-02,10427.5,103.08333333333333,2013.0,11.0,2.0,11.5,5.0,1.0
2013-11-03,10451.5,76.83333333333333,2013.0,11.0,3.0,11.5,6.0,1.0
2013-11-04,10475.5,156.41666666666666,2013.0,11.0,4.0,11.5,0.0,0.0
2013-11-05,10499.5,169.75,2013.0,11.0,5.0,11.5,1.0,0.0
2013-11-06,10523.5,170.75,2013.0,11.0,6.0,11.5,2.0,0.0
2013-11-07,10547.5,193.91666666666666,2013.0,11.0,7.0,11.5,3.0,0.0
2013-11-08,10571.5,120.75,2013.0,11.0,8.0,11.5,4.0,0.0
2013-11-09,10595.5,86.0,2013.0,11.0,9.0,11.5,5.0,1.0
2013-11-10,10619.5,93.5,2013.0,11.0,10.0,11.5,6.0,1.0
2013-11-11,10643.5,182.66666666666666,2013.0,11.0,11.0,11.5,0.0,0.0
2013-11-12,10667.5,135.91666666666666,2013.0,11.0,12.0,11.5,1.0,0.0
2013-11-13,10691.5,178.08333333333334,2013.0,11.0,13.0,11.5,2.0,0.0
2013-11-14,10715.5,165.91666666666666,2013.0,11.0,14.0,11.5,3.0,0.0
2013-11-15,10739.5,120.83333333333333,2013.0,11.0,15.0,11.5,4.0,0.0
2013-11-16,10763.5,80.33333333333333,2013.0,11.0,16.0,11.5,5.0,1.0
2013-11-17,10787.5,78.75,2013.0,11.0,17.0,11.5,6.0,1.0
2013-11-18,10811.5,155.41666666666666,2013.0,11.0,18.0,11.5,0.0,0.0
2013-11-19,10835.5,158.41666666666666,2013.0,11.0,19.0,11.5,1.0,0.0
2013-11-20,10859.5,149.16666666666666,2013.0,11.0,20.0,11.5,2.0,0.0
2013-11-21,10883.5,185.91666666666666,2013.0,11.0,21.0,11.5,3.0,0.0
2013-11-22,10907.5,129.66666666666666,2013.0,11.0,22.0,11.5,4.0,0.0
2013-11-23,10931.5,79.0,2013.0,11.0,23.0,11.5,5.0,1.0
2013-11-24,10955.5,127.75,2013.0,11.0,24.0,11.5,6.0,1.0
2013-11-25,10979.5,136.5,2013.0,11.0,25.0,11.5,0.0,0.0
2013-11-26,11003.5,198.66666666666666,2013.0,11.0,26.0,11.5,1.0,0.0
2013-11-27,11027.5,180.16666666666666,2013.0,11.0,27.0,11.5,2.0,0.0
2013-11-28,11051.5,184.41666666666666,2013.0,11.0,28.0,11.5,3.0,0.0
2013-11-29,11075.5,156.91666666666666,2013.0,11.0,29.0,11.5,4.0,0.0
2013-11-30,11099.5,112.91666666666667,2013.0,11.0,30.0,11.5,5.0,1.0
2013-12-01,11123.5,87.16666666666667,2013.0,12.0,1.0,11.5,6.0,1.0
2013-12-02,11147.5,168.41666666666666,2013.0,12.0,2.0,11.5,0.0,0.0
2013-12-03,11171.5,257.75,2013.0,12.0,3.0,11.5,1.0,0.0
2013-12-04,11195.5,211.58333333333334,2013.0,12.0,4.0,11.5,2.0,0.0
2013-12-05,11219.5,206.16666666666666,2013.0,12.0,5.0,11.5,3.0,0.0
2013-12-06,11243.5,189.91666666666666,2013.0,12.0,6.0,11.5,4.0,0.0
2013-12-07,11267.5,97.66666666666667,2013.0,12.0,7.0,11.5,5.0,1.0
2013-12-08,11291.5,100.58333333333333,2013.0,12.0,8.0,11.5,6.0,1.0
2013-12-09,11315.5,183.08333333333334,2013.0,12.0,9.0,11.5,0.0,0.0
2013-12-10,11339.5,160.41666666666666,2013.0,12.0,10.0,11.5,1.0,0.0
2013-12-11,11363.5,200.33333333333334,2013.0,12.0,11.0,11.5,2.0,0.0
2013-12-12,11387.5,198.83333333333334,2013.0,12.0,12.0,11.5,3.0,0.0
2013-12-13,11411.5,151.0,2013.0,12.0,13.0,11.5,4.0,0.0
2013-12-14,11435.5,90.25,2013.0,12.0,14.0,11.5,5.0,1.0
2013-12-15,11459.5,113.41666666666667,2013.0,12.0,15.0,11.5,6.0,1.0
2013-12-16,11483.5,218.83333333333334,2013.0,12.0,16.0,11.5,0.0,0.0
2013-12-17,11507.5,187.83333333333334,2013.0,12.0,17.0,11.5,1.0,0.0
2013-12-18,11531.5,196.16666666666666,2013.0,12.0,18.0,11.5,2.0,0.0
2013-12-19,11555.5,181.0,2013.0,12.0,19.0,11.5,3.0,0.0
2013-12-20,11579.5,144.75,2013.0,12.0,20.0,11.5,4.0,0.0
2013-12-21,11603.5,82.83333333333333,2013.0,12.0,21.0,11.5,5.0,1.0
2013-12-22,11627.5,77.58333333333333,2013.0,12.0,22.0,11.5,6.0,1.0
2013-12-23,11651.5,151.75,2013.0,12.0,23.0,11.5,0.0,0.0
2013-12-24,11675.5,133.25,2013.0,12.0,24.0,11.5,1.0,0.0
2013-12-25,11699.5,153.16666666666666,2013.0,12.0,25.0,11.5,2.0,0.0
2013-12-26,11723.5,140.66666666666666,2013.0,12.0,26.0,11.5,3.0,0.0
2013-12-27,11747.5,161.16666666666666,2013.0,12.0,27.0,11.5,4.0,0.0
2013-12-28,11771.5,128.5,2013.0,12.0,28.0,11.5,5.0,1.0
2013-12-29,11795.5,97.08333333333333,2013.0,12.0,29.0,11.5,6.0,1.0
2013-12-30,11819.5,205.33333333333334,2013.0,12.0,30.0,11.5,0.0,0.0
2013-12-31,11843.5,202.5,2013.0,12.0,31.0,11.5,1.0,0.0
2014-01-01,11867.5,188.16666666666666,2014.0,1.0,1.0,11.5,2.0,0.0
2014-01-02,11891.5,178.0,2014.0,1.0,2.0,11.5,3.0,0.0
2014-01-03,11915.5,176.83333333333334,2014.0,1.0,3.0,11.5,4.0,0.0
2014-01-04,11939.5,117.83333333333333,2014.0,1.0,4.0,11.5,5.0,1.0
2014-01-05,11963.5,99.25,2014.0,1.0,5.0,11.5,6.0,1.0
2014-01-06,11987.5,219.33333333333334,2014.0,1.0,6.0,11.5,0.0,0.0
2014-01-07,12011.5,175.91666666666666,2014.0,1.0,7.0,11.5,1.0,0.0
2014-01-08,12035.5,177.41666666666666,2014.0,1.0,8.0,11.5,2.0,0.0
2014-01-09,12059.5,171.58333333333334,2014.0,1.0,9.0,11.5,3.0,0.0
2014-01-10,12083.5,171.75,2014.0,1.0,10.0,11.5,4.0,0.0
2014-01-11,12107.5,111.0,2014.0,1.0,11.0,11.5,5.0,1.0
2014-01-12,12131.5,96.08333333333333,2014.0,1.0,12.0,11.5,6.0,1.0
2014-01-13,12155.5,198.91666666666666,2014.0,1.0,13.0,11.5,0.0,0.0
